UserID,RechargeID,Date,Amount,Validity,DataPackType
23,4397,26-08-2022,30,20,Basic
8,4398,12-02-2022,50,40,Standard
12,4399,04-06-2022,60,50,Standard
20,4400,21-02-2022,50,40,Standard
1,4401,05-07-2022,20,10,Basic
22,4402,07-11-2022,80,70,Premium
12,4403,01-04-2022,90,80,Premium
19,4404,20-09-2022,90,80,Premium
4,4405,21-11-2022,20,10,Basic
22,4406,11-08-2022,60,50,Standard
21,4407,11-07-2022,90,80,Premium
15,4408,07-12-2022,50,40,Standard
18,4409,31-05-2022,40,30,Standard
11,4410,07-08-2022,80,70,Premium
14,4411,23-03-2022,60,50,Standard
10,4412,20-01-2022,60,50,Standard
13,4413,14-04-2022,80,70,Premium
5,4414,31-03-2022,70,60,Premium
15,4415,03-10-2022,50,40,Standard
23,4416,27-01-2022,30,20,Basic
23,4417,19-04-2022,50,40,Standard
3,4418,06-02-2022,30,20,Basic
4,4419,02-04-2022,60,50,Standard
15,4420,31-01-2022,30,20,Basic
6,4421,27-12-2022,100,90,Premium
24,4422,14-05-2022,70,60,Premium
11,4423,01-06-2022,30,20,Basic
7,4424,13-12-2022,90,80,Premium
17,4425,02-07-2022,20,10,Basic
17,4426,01-07-2022,80,70,Premium
9,4427,15-02-2022,60,50,Standard
5,4428,07-11-2022,100,90,Premium
22,4429,28-11-2022,90,80,Premium
19,4430,21-02-2022,100,90,Premium
18,4431,28-06-2022,50,40,Standard
5,4432,17-06-2022,80,70,Premium
3,4433,12-08-2022,50,40,Standard
24,4434,21-02-2022,80,70,Premium
3,4435,05-04-2022,60,50,Standard
24,4436,13-04-2022,40,30,Standard
23,4437,05-01-2022,50,40,Standard
23,4438,02-11-2022,40,30,Standard
17,4439,26-02-2022,60,50,Standard
20,4440,01-02-2022,20,10,Basic
16,4441,26-09-2022,70,60,Premium
5,4442,03-05-2022,50,40,Standard
9,4443,02-10-2022,20,10,Basic
1,4444,03-08-2022,70,60,Premium
7,4445,24-04-2022,40,30,Standard
21,4446,30-01-2022,50,40,Standard
3,4447,09-07-2022,20,10,Basic
23,4448,15-08-2022,80,70,Premium
14,4449,24-05-2022,80,70,Premium
1,4450,23-07-2022,100,90,Premium
9,4451,20-11-2022,30,20,Basic
7,4452,03-02-2022,40,30,Standard
6,4453,31-01-2022,40,30,Standard
19,4454,17-09-2022,50,40,Standard
3,4455,08-06-2022,40,30,Standard
2,4456,19-09-2022,60,50,Standard
23,4457,15-07-2022,100,90,Premium
15,4458,30-10-2022,60,50,Standard
11,4459,31-07-2022,100,90,Premium
8,4460,24-12-2022,80,70,Premium
20,4461,06-01-2022,90,80,Premium
25,4462,30-12-2022,100,90,Premium
22,4463,04-07-2022,40,30,Standard
4,4464,30-11-2022,30,20,Basic
7,4465,11-03-2022,20,10,Basic
12,4466,23-06-2022,100,90,Premium
1,4467,11-02-2022,90,80,Premium
24,4468,09-03-2022,50,40,Standard
14,4469,29-08-2022,50,40,Standard
10,4470,12-09-2022,40,30,Standard
14,4471,03-11-2022,30,20,Basic
17,4472,11-08-2022,40,30,Standard
24,4473,20-04-2022,20,10,Basic
15,4474,04-10-2022,90,80,Premium
8,4475,12-02-2022,70,60,Premium
23,4476,03-09-2022,30,20,Basic
4,4477,28-03-2022,50,40,Standard
17,4478,02-08-2022,50,40,Standard
25,4479,26-07-2022,40,30,Standard
17,4480,06-02-2022,50,40,Standard
24,4481,15-10-2022,40,30,Standard
2,4482,03-06-2022,70,60,Premium
25,4483,28-10-2022,90,80,Premium
6,4484,04-01-2022,80,70,Premium
18,4485,15-11-2022,70,60,Premium
9,4486,03-12-2022,80,70,Premium
6,4487,17-03-2022,100,90,Premium
9,4488,17-05-2022,20,10,Basic
22,4489,14-05-2022,70,60,Premium
3,4490,13-09-2022,40,30,Standard
18,4491,11-12-2022,40,30,Standard
15,4492,30-05-2022,20,10,Basic
13,4493,16-02-2022,90,80,Premium
22,4494,18-02-2022,30,20,Basic
10,4495,31-05-2022,90,80,Premium
13,4496,21-06-2022,60,50,Standard
5,4497,06-11-2022,30,20,Basic
8,4498,26-11-2022,40,30,Standard
9,4499,25-03-2022,40,30,Standard
25,4500,20-04-2022,40,30,Standard
8,4501,27-06-2022,30,20,Basic
